index,index_x,index_y,pos_x,pos_y,disp_x,disp_y,strain_xx,strain_yy,strain_xy
0,0,0,355.0,445.0,-0.0274658203125,-1.2965087890625,0.0,0.0,-inf
1,0,1,355.0,465.0,-0.015960693359375,-1.227630615234375,0.0,0.0033239925787808483,-4.0030769837087625
2,0,2,355.0,485.0,-0.014129638671875,-1.163330078125,0.0,0.0031437103335503476,-4.5651300524559275
3,0,3,355.0,505.0,-0.011627197265625,-1.1016845703125,0.0,0.002132429450026364,-5.570824091673337
4,0,4,355.0,525.0,-0.0135498046875,-1.07794189453125,0.0,0.001518730732259798,nan
5,0,5,355.0,545.0,-0.03033447265625,-1.0408935546875,0.0,0.0019009927096714674,nan
6,0,6,355.0,565.0,-0.0233154296875,-1.0018310546875,0.0,0.0020306345408403594,-3.6508150499377363
7,0,7,355.0,585.0,-0.00335693359375,-0.9595947265625,0.0,0.0024842448241102835,-3.7534179752515073
8,0,8,355.0,605.0,-0.0013427734375,-0.90234375,0.0,0.00175475503497368,-4.460650594294801
9,0,9,355.0,625.0,0.001983642578125,-0.88934326171875,0.0,0.0019588430028084254,-4.475144362731427
10,0,10,355.0,645.0,0.00384521484375,-0.82391357421875,0.0,0.0023866784404753187,nan
11,0,11,355.0,665.0,-0.000823974609375,-0.79376220703125,0.0,0.0021354748586781885,nan
12,0,12,355.0,685.0,0.0029296875,-0.7384033203125,0.0,0.0027656424138870097,-5.545177444479562
13,0,13,355.0,705.0,-0.000213623046875,-0.6829833984375,0.0,0.0018080577396605156,-5.039376988640322
14,0,14,355.0,725.0,0.004608154296875,-0.666015625,0.0,0.0016542762093042019,-3.9571932825511005
15,0,15,355.0,745.0,0.014404296875,-0.61676025390625,0.0,0.0024918083475657655,-3.847085024560257
16,0,16,355.0,765.0,0.0228271484375,-0.56622314453125,0.0,0.0033227883348404402,-3.5262903391127094
17,0,17,355.0,785.0,0.04901123046875,-0.483642578125,0.0,0.0036315772051177656,-3.4610702390852843
18,0,18,355.0,805.0,0.062255859375,-0.42071533203125,0.0,0.0032299116443962293,-3.606979530587065
19,0,19,355.0,825.0,0.078460693359375,-0.354248046875,0.0,0.0029409265746037122,-3.573416608235804
20,0,20,355.0,845.0,0.09375,-0.30291748046875,0.0,0.0034731619357899965,-3.686565480918023
21,0,21,355.0,865.0,0.10357666015625,-0.215087890625,0.0,0.003947362816590916,-3.893568957828587
22,0,22,355.0,885.0,0.1103515625,-0.14471435546875,0.0,0.0029726017225220305,nan
23,0,23,355.0,905.0,0.093048095703125,-0.09600830078125,0.0,0.0025374149787458253,nan
24,0,24,355.0,925.0,0.097869873046875,-0.0430908203125,0.0,0.002875204815896357,-4.466397784007668
25,0,25,355.0,945.0,0.09832763671875,0.0191650390625,0.0,0.0027032521280842946,-5.891751034759535
26,0,26,355.0,965.0,0.098175048828125,0.065185546875,0.0,0.0033818488179444984,nan
27,0,27,355.0,985.0,0.0784912109375,0.1546630859375,0.0,0.003955190786070934,nan
28,0,28,355.0,1005.0,0.06634521484375,0.22369384765625,0.0,0.0028737067441860875,nan
29,0,29,355.0,1025.0,0.068328857421875,0.269775390625,0.0,0.001974215391753871,nan
30,0,30,355.0,1045.0,0.04425048828125,0.302734375,0.0,0.0015095778885324833,nan
31,0,31,355.0,1065.0,0.050628662109375,0.3302001953125,0.0,0.001131561988307244,nan
32,0,32,355.0,1085.0,0.04327392578125,0.3480224609375,0.0,0.0020029992618924427,nan
33,0,33,355.0,1105.0,0.04827880859375,0.410400390625,0.0,0.0028312606752932336,-3.6957625519960104
34,0,34,355.0,1125.0,0.06793212890625,0.46142578125,0.0,0.0030289774930116636,-3.8053272229045128
35,0,35,355.0,1145.0,0.068084716796875,0.53173828125,0.0,0.004147892148635904,-4.3766841846238735
36,0,36,355.0,1165.0,0.074249267578125,0.627685546875,0.0,0.004427625811762577,nan
37,0,37,355.0,1185.0,0.043609619140625,0.709228515625,0.0,0.0038355392704710702,nan
38,0,38,355.0,1205.0,0.02545166015625,0.7813720703125,0.0,0.004032663037488189,nan
39,0,39,355.0,1225.0,0.01373291015625,0.870849609375,0.0,0.003561612296333747,nan
40,0,40,355.0,1245.0,-0.01287841796875,0.924072265625,0.0,0.002545572011073504,nan
41,0,41,355.0,1265.0,-0.030029296875,0.9727783203125,0.0,0.0020156790358209294,nan
42,0,42,355.0,1285.0,-0.05291748046875,1.0047607421875,0.0,0.001278355029957321,nan
43,0,43,355.0,1305.0,-0.069488525390625,1.02392578125,0.0,0.0013664972811629897,nan
44,0,44,355.0,1325.0,-0.08087158203125,1.0594482421875,0.0,0.002152565095551885,nan
