index,index_x,index_y,pos_x,pos_y,disp_x,disp_y,strain_xx,strain_yy,strain_xy
0,0,0,354.0,460.0,0.0,0.0,0.0,0.0,0.0
1,0,1,354.0,480.0,0.0,0.0,0.0,0.0,0.0
2,0,2,354.0,500.0,0.0,0.0,0.0,0.0,0.0
3,0,3,354.0,520.0,0.0,0.0,0.0,0.0,0.0
4,0,4,354.0,540.0,0.0,0.0,0.0,0.0,0.0
5,0,5,354.0,560.0,0.0,0.0,0.0,0.0,0.0
6,0,6,354.0,580.0,0.0,0.0,0.0,0.0,0.0
7,0,7,354.0,600.0,0.0,0.0,0.0,0.0,0.0
8,0,8,354.0,620.0,0.0,0.0,0.0,0.0,0.0
9,0,9,354.0,640.0,0.0,0.0,0.0,0.0,0.0
10,0,10,354.0,660.0,0.0,0.0,0.0,0.0,0.0
11,0,11,354.0,680.0,0.0,0.0,0.0,0.0,0.0
12,0,12,354.0,700.0,0.0,0.0,0.0,0.0,0.0
13,0,13,354.0,720.0,0.0,0.0,0.0,0.0,0.0
14,0,14,354.0,740.0,0.0,0.0,0.0,0.0,0.0
15,0,15,354.0,760.0,0.0,0.0,0.0,0.0,0.0
16,0,16,354.0,780.0,0.0,0.0,0.0,0.0,0.0
17,0,17,354.0,800.0,0.0,0.0,0.0,0.0,0.0
18,0,18,354.0,820.0,0.0,0.0,0.0,0.0,0.0
19,0,19,354.0,840.0,0.0,0.0,0.0,0.0,0.0
20,0,20,354.0,860.0,0.0,0.0,0.0,0.0,0.0
21,0,21,354.0,880.0,0.0,0.0,0.0,0.0,0.0
22,0,22,354.0,900.0,0.0,0.0,0.0,0.0,0.0
23,0,23,354.0,920.0,0.0,0.0,0.0,0.0,0.0
24,0,24,354.0,940.0,0.0,0.0,0.0,0.0,0.0
25,0,25,354.0,960.0,0.0,0.0,0.0,0.0,0.0
26,0,26,354.0,980.0,0.0,0.0,0.0,0.0,0.0
27,0,27,354.0,1000.0,0.0,0.0,0.0,0.0,0.0
28,0,28,354.0,1020.0,0.0,0.0,0.0,0.0,0.0
29,0,29,354.0,1040.0,0.0,0.0,0.0,0.0,0.0
30,0,30,354.0,1060.0,0.0,0.0,0.0,0.0,0.0
31,0,31,354.0,1080.0,0.0,0.0,0.0,0.0,0.0
32,0,32,354.0,1100.0,0.0,0.0,0.0,0.0,0.0
33,0,33,354.0,1120.0,0.0,0.0,0.0,0.0,0.0
34,0,34,354.0,1140.0,0.0,0.0,0.0,0.0,0.0
35,0,35,354.0,1160.0,0.0,0.0,0.0,0.0,0.0
36,0,36,354.0,1180.0,0.0,0.0,0.0,0.0,0.0
37,0,37,354.0,1200.0,0.0,0.0,0.0,0.0,0.0
38,0,38,354.0,1220.0,0.0,0.0,0.0,0.0,0.0
39,0,39,354.0,1240.0,0.0,0.0,0.0,0.0,0.0
40,0,40,354.0,1260.0,0.0,0.0,0.0,0.0,0.0
41,0,41,354.0,1280.0,0.0,0.0,0.0,0.0,0.0
42,0,42,354.0,1300.0,0.0,0.0,0.0,0.0,0.0
43,0,43,354.0,1320.0,0.0,0.0,0.0,0.0,0.0
44,0,44,354.0,1340.0,0.0,0.0,0.0,0.0,0.0
45,0,45,354.0,1360.0,0.0,0.0,0.0,0.0,0.0
46,1,0,374.0,460.0,0.0,0.0,0.0,0.0,0.0
47,1,1,374.0,480.0,0.0,0.0,0.0,0.0,0.0
48,1,2,374.0,500.0,0.0,0.0,0.0,0.0,0.0
49,1,3,374.0,520.0,0.0,0.0,0.0,0.0,0.0
50,1,4,374.0,540.0,0.0,0.0,0.0,0.0,0.0
51,1,5,374.0,560.0,0.0,0.0,0.0,0.0,0.0
52,1,6,374.0,580.0,0.0,0.0,0.0,0.0,0.0
53,1,7,374.0,600.0,0.0,0.0,0.0,0.0,0.0
54,1,8,374.0,620.0,0.0,0.0,0.0,0.0,0.0
55,1,9,374.0,640.0,0.0,0.0,0.0,0.0,0.0
56,1,10,374.0,660.0,0.0,0.0,0.0,0.0,0.0
57,1,11,374.0,680.0,0.0,0.0,0.0,0.0,0.0
58,1,12,374.0,700.0,0.0,0.0,0.0,0.0,0.0
59,1,13,374.0,720.0,0.0,0.0,0.0,0.0,0.0
60,1,14,374.0,740.0,0.0,0.0,0.0,0.0,0.0
61,1,15,374.0,760.0,0.0,0.0,0.0,0.0,0.0
62,1,16,374.0,780.0,0.0,0.0,0.0,0.0,0.0
63,1,17,374.0,800.0,0.0,0.0,0.0,0.0,0.0
64,1,18,374.0,820.0,0.0,0.0,0.0,0.0,0.0
65,1,19,374.0,840.0,0.0,0.0,0.0,0.0,0.0
66,1,20,374.0,860.0,0.0,0.0,0.0,0.0,0.0
67,1,21,374.0,880.0,0.0,0.0,0.0,0.0,0.0
68,1,22,374.0,900.0,0.0,0.0,0.0,0.0,0.0
69,1,23,374.0,920.0,0.0,0.0,0.0,0.0,0.0
70,1,24,374.0,940.0,0.0,0.0,0.0,0.0,0.0
71,1,25,374.0,960.0,0.0,0.0,0.0,0.0,0.0
72,1,26,374.0,980.0,0.0,0.0,0.0,0.0,0.0
73,1,27,374.0,1000.0,0.0,0.0,0.0,0.0,0.0
74,1,28,374.0,1020.0,0.0,0.0,0.0,0.0,0.0
75,1,29,374.0,1040.0,0.0,0.0,0.0,0.0,0.0
76,1,30,374.0,1060.0,0.0,0.0,0.0,0.0,0.0
77,1,31,374.0,1080.0,0.0,0.0,0.0,0.0,0.0
78,1,32,374.0,1100.0,0.0,0.0,0.0,0.0,0.0
79,1,33,374.0,1120.0,0.0,0.0,0.0,0.0,0.0
80,1,34,374.0,1140.0,0.0,0.0,0.0,0.0,0.0
81,1,35,374.0,1160.0,0.0,0.0,0.0,0.0,0.0
82,1,36,374.0,1180.0,0.0,0.0,0.0,0.0,0.0
83,1,37,374.0,1200.0,0.0,0.0,0.0,0.0,0.0
84,1,38,374.0,1220.0,0.0,0.0,0.0,0.0,0.0
85,1,39,374.0,1240.0,0.0,0.0,0.0,0.0,0.0
86,1,40,374.0,1260.0,0.0,0.0,0.0,0.0,0.0
87,1,41,374.0,1280.0,0.0,0.0,0.0,0.0,0.0
88,1,42,374.0,1300.0,0.0,0.0,0.0,0.0,0.0
89,1,43,374.0,1320.0,0.0,0.0,0.0,0.0,0.0
90,1,44,374.0,1340.0,0.0,0.0,0.0,0.0,0.0
91,1,45,374.0,1360.0,0.0,0.0,0.0,0.0,0.0
92,2,0,394.0,460.0,0.0,0.0,0.0,0.0,0.0
93,2,1,394.0,480.0,0.0,0.0,0.0,0.0,0.0
94,2,2,394.0,500.0,0.0,0.0,0.0,0.0,0.0
95,2,3,394.0,520.0,0.0,0.0,0.0,0.0,0.0
96,2,4,394.0,540.0,0.0,0.0,0.0,0.0,0.0
97,2,5,394.0,560.0,0.0,0.0,0.0,0.0,0.0
98,2,6,394.0,580.0,0.0,0.0,0.0,0.0,0.0
99,2,7,394.0,600.0,0.0,0.0,0.0,0.0,0.0
100,2,8,394.0,620.0,0.0,0.0,0.0,0.0,0.0
