index,index_x,index_y,pos_x,pos_y,disp_x,disp_y,strain_xx,strain_yy,strain_xy
0,0,0,354.0,460.0,0.0034305131554204413,-1.193700728750704,-0.0012012573391153637,0.0013681202912553694,-0.00023004863832127293
1,0,1,354.0,480.0,-0.008924038135301553,-1.1645722409199204,-0.001121176862473619,0.001547249793840127,3.216361908374568e-05
2,0,2,354.0,500.0,-0.01717341056895889,-1.131863841026552,-0.001064278889257758,0.001716505095012823,0.00025192816839387795
3,0,3,354.0,520.0,-0.021893974884419905,-1.095972963121579,-0.0010245463390384283,0.0018668120860871767,0.00042778442646932547
4,0,4,354.0,540.0,-0.023616012899482747,-1.0572614453900586,-0.0009968301004804239,0.0019998877573211976,0.0005655633122978222
5,0,5,354.0,560.0,-0.02282562316894003,-1.016057295103273,-0.0009768016209025265,0.0021173658338109204,0.0006706076432132778
6,0,6,354.0,580.0,-0.019966626642643454,-0.9726564535708815,-0.000960903563073752,0.002220795853067924,0.0007477897421827301
7,0,7,354.0,600.0,-0.015442472323568482,-0.9273245610930726,-0.0009462989662783065,0.0023116423669891943,0.0008015295658397027
8,0,8,354.0,620.0,-0.009618142925878976,-0.8802987219127172,-0.000930819271398598,0.002391284256512916,0.0008358132663548873
9,0,9,354.0,640.0,-0.0028220605329919058,-0.8317892691675193,-0.0009129115018552812,0.0024610141478439854,0.0008542121099476674
10,0,10,354.0,660.0,0.0046520077443581165,-0.7819815298421676,-0.0008915848331318569,0.0025220379197233196,0.0008599016840095067
11,0,11,354.0,680.0,0.012543044110054058,-0.7310375897204876,-0.000866356732723308,0.0025754742918055406,0.0008556813334256367
12,0,12,354.0,700.0,0.020620874424531914,-0.6790980583375945,-0.0008371988091104893,0.002622354484799969,0.0008439937747518239
13,0,13,354.0,720.0,0.02868426254671596,-0.6262838339320439,-0.0008044824721990274,0.002663621943620006,0.0008269448444212373
14,0,14,354.0,740.0,0.03655900467595422,-0.572697868397983,-0.000768924477999767,0.0027001321153762303,0.0008063233441282791
15,0,15,354.0,760.0,0.04409602369395367,-0.5184269322373053,-0.0007315324065923176,0.002732652274639357,0.0007836209529589564
16,0,16,354.0,780.0,0.051169463506715765,-0.4635433795117993,-0.0006935501040300921,0.0027618613889889704,0.0007600521817098224
17,0,17,354.0,800.0,0.05767478338647156,-0.40810691279530237,-0.0006564031052396939,0.00278835001845446,0.0007365743501646475
18,0,18,354.0,820.0,0.06352685231361731,-0.3521663481258518,-0.0006216440455653303,0.0028126202430451604,0.0007139075728718301
19,0,19,354.0,840.0,0.06865804331864964,-0.29576137995783686,-0.0005908980628358208,0.002835085613156616,0.0006925547431954156
20,0,20,354.0,860.0,0.07301632782410086,-0.23892434611415067,-0.0005658081891130454,0.002856071118230519,0.0006728215090903466
21,0,21,354.0,880.0,0.07656336998647462,-0.18168199273834235,-0.0005479807310423593,0.002875813169636084,0.0006548362371831408
22,0,22,354.0,900.0,0.07927262103818081,-0.12405723924676809,-0.0005389306393928257,0.0028944595943309133,0.0006385699643208781
23,0,23,354.0,920.0,0.08112741362947128,-0.06607094328074409,-0.0005400268713739966,0.0029120696364498227,0.0006238563377843434
24,0,24,354.0,940.0,0.08211905617037497,-0.007743665658697559,-0.0005524377530717375,0.0029286139645603765,0.000610411546845182
25,0,25,354.0,960.0,0.08224492717263338,0.050902564671680785,-0.0005770763532841859,0.0029439746829141903,0.0005978542492826796
26,0,26,354.0,980.0,0.0815065695916359,0.10984248568128556,-0.0006145458835856189,0.002957945345613403,0.000585725496862527
27,0,27,354.0,1000.0,0.07990778516835499,0.16904583730744394,-0.0006650851420267408,0.0029702309732020805,0.0005735086636181608
28,0,28,354.0,1020.0,0.07745272877128183,0.22847559650176452,-0.0007285140189199425,0.0029804480717826,0.0005606493800646539
29,0,29,354.0,1040.0,0.0741440027383615,0.2880862122779851,-0.0008041790820834463,0.0029881246553473623,0.0005465754752160118
30,0,30,354.0,1060.0,0.06998075121892819,0.3478218407598209,-0.0008908992551541064,0.002992700272606592,0.000530716926468907
31,0,31,354.0,1080.0,0.06495675451564084,0.4076145802288126,-0.0009869115955510948,0.0029935260401832546,0.0005125258150589974
32,0,32,354.0,1100.0,0.05905852342641832,0.4673827061721748,-0.0010898171678068284,0.002989864684636411,0.0004914962818911281
33,0,33,354.0,1120.0,0.05226339358637474,0.5270289063306436,-0.0011965269927033842,0.0029808905963647605,0.0004671844750904014
34,0,34,354.0,1140.0,0.04453761980975488,0.5864385157463252,-0.0013032080323877116,0.0029656898990323578,0.00043922847661870506
35,0,35,354.0,1160.0,0.035834470431869596,0.6454777518105437,-0.0014052291458126682,0.0029432605387488485,0.0004073681907497851
36,0,36,354.0,1180.0,0.026092321651031015,0.7039919493116895,-0.0014971069168892084,0.002912512397826896,0.00037146517209590715
37,0,37,354.0,1200.0,0.015232751870487962,0.7618037954830672,-0.0015724512190632243,0.0028722674385298,0.0003315223652308816
38,0,38,354.0,1220.0,0.0031586360403613317,0.8187115650507439,-0.0016239103340744913,0.002821259882812645,0.0002877037217559339
39,0,39,354.0,1240.0,-0.010247760000420617,0.8744873552813976,-0.0016431153888402726,0.0027581364346505365,0.00024035365391012763
40,0,40,354.0,1260.0,-0.02512668518218679,0.9288753210301635,-0.001620623812158116,0.002681456552138142,0.00019001627653052167
41,0,41,354.0,1280.0,-0.04164280886258813,0.9815899097884858,-0.0015458614416669243,0.002589692777134502,0.0001374543813259294
42,0,42,354.0,1300.0,-0.05998712648466209,1.0323140967319624,-0.0014070628306679317,0.002481231130817932,8.366807903390777e-05
43,0,43,354.0,1320.0,-0.08037886523489735,1.0806976197681943,-0.0011912092134134739,0.0023543715841060748,2.9913036091192673e-05
44,0,44,354.0,1340.0,-0.1030673897012983,1.126355214584633,-0.000883963485747125,0.002207328612486219,-2.2281777041907048e-05
45,0,45,354.0,1360.0,-0.12833410753145016,1.1688648496964313,-0.000469601444949353,0.0020497589369188173,-6.714996525653145e-05
46,1,0,374.0,460.0,-0.021699190431383786,-1.189790787775911,-0.0013100890405980696,0.0017675876306570517,-0.0002242173176891135
47,1,1,374.0,480.0,-0.03157780044683341,-1.1537312200581569,-0.00114262116315408,0.0018418728654658915,5.0533701601561745e-05
48,1,2,374.0,500.0,-0.037958265571610736,-1.1161868967859414,-0.001012509690100828,0.001915602339278348,0.0002500409890619853
49,1,3,374.0,520.0,-0.04129520684959091,-1.077181554977163,-0.0009137443364501796,0.001988122461391545,0.00038251236562057776
50,1,4,374.0,540.0,-0.042012243249011816,-1.0367410991988952,-0.0008408721625390315,0.0020593141536349798,0.0004607901123956055
51,1,5,374.0,560.0,-0.0405030570368995,-0.994893637941656,-0.0007889960997019479,0.0021290585382186564,0.0004963403159250006
52,1,6,374.0,580.0,-0.03713245915349358,-0.9516695199936651,-0.0007537640489918973,0.0021972366163983243,0.0004993181023499116
53,1,7,374.0,600.0,-0.032237454586672536,-0.9071013708151116,-0.0007313508743900383,0.0022637289833174943,0.0004786330711007229
54,1,8,374.0,620.0,-0.026128307746379496,-0.8612241289124157,-0.0007184352106359416,0.002328415576392065,0.00044201490708180275
55,1,9,374.0,640.0,-0.019089607839047177,-0.8140750822124949,-0.000712172648566734,0.0023911754547022873,0.00039607915222013545
56,1,10,374.0,660.0,-0.011381334242023615,-0.7656939044370225,-0.0007101665453376503,0.0024518866069562087,0.00034639311899693683
57,1,11,374.0,680.0,-0.00323992187799745,-0.7161226914766956,-0.0007104374307675722,0.002510425785688481,0.0002975419302218034
58,1,12,374.0,700.0,0.005120673410576576,-0.6654059977654972,-0.0007113917419716227,0.0025666683654578964,0.0002531946708342883
